eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,enc_nationality,enc_group,guncertain1,individual,enc_weapon_type,enc_weapon_subtype,killed,wounded,property,hostages/kidnapping,ransom,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
197810120002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,19,65,Irish Republican Army (IRA),0.0,0,1,16.0,1.0,3.0,1,0.0,0.0,0,0,1,1978-10-12,4622,172,18,96,3596
197810130001,0,185,8,45,43.365509,-2.503344,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1978-10-13,4625,774,12,68,166
197810130007,0,61,2,443,,,5.0,0,1.0,0.0,1,0,0,4,27,People's Liberation Forces (FPL),0.0,0,3,2.0,1.0,2.0,1,0.0,0.0,0,0,0,1978-10-13,4627,1418,9,48,13
197810130008,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,0,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,2.0,1.0,1,0.0,0.0,0,1,0,1978-10-13,4628,206,12,67,1948
197810140001,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,2.0,0.0,0,0.0,0.0,0,1,0,1978-10-14,4629,206,12,68,3984
197810220001,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,2.0,2.0,0,0.0,0.0,0,1,0,1978-10-22,4643,206,12,68,2895
197810230002,0,603,8,319,54.077313,-6.608787,1.0,0,1.0,0.0,1,0,2,4,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,13.0,1,0.0,0.0,0,0,1,1978-10-23,4646,381,9,48,5296
197810250001,0,185,8,45,43.169068,-2.632655,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,1.0,0.0,0,0.0,0.0,0,1,0,1978-10-25,4648,455,12,68,1503
197810250002,0,61,2,384,13.986667,-89.681111,1.0,0,0.0,0.0,1,0,2,7,33,People's Liberation Forces (FPL),0.0,0,1,16.0,1.0,0.0,1,0.0,0.0,0,1,1,1978-10-25,4649,306,5,17,1111
197810250009,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,0,14,65,Protestant extremists,0.0,0,3,5.0,1.0,,0,0.0,0.0,-9,-9,1,1978-10-25,4652,172,13,79,5218
197810290001,0,61,2,224,13.5,-88.866667,1.0,0,0.0,0.0,1,0,2,14,27,People's Liberation Forces (FPL),1.0,0,1,16.0,2.0,15.0,1,0.0,0.0,0,0,0,1978-10-29,4663,1508,13,39,3274
197811020002,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,1,1,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,1.0,0,0.0,0.0,0,1,0,1978-11-02,4670,1257,2,-1,2613
197811020004,0,185,8,45,43.130387,-2.542155,1.0,0,0.0,0.0,1,0,2,14,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1978-11-02,4672,492,13,36,5546
197811050001,0,185,8,45,43.136978,-2.073914,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,2.0,0,0.0,0.0,0,1,0,1978-11-05,4673,1385,12,68,3800
197811050002,0,603,8,319,55.011562,-7.312045,1.0,0,0.0,0.0,1,0,2,2,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,1,1978-11-05,4674,805,6,25,1898
197811050003,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,2,1,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,3.0,1,0.0,0.0,0,1,0,1978-11-05,4675,206,2,81,5308
197811060001,0,61,2,384,13.981479,-89.555717,1.0,0,0.0,0.0,1,0,1,1,27,People's Liberation Forces (FPL),0.0,0,3,3.0,2.0,0.0,0,0.0,0.0,0,0,0,1978-11-06,4676,1263,2,31,4181
197811060003,0,185,8,45,43.317073,-2.678975,1.0,0,1.0,0.0,1,0,1,17,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1978-11-06,4677,595,16,92,2690
197811080005,0,61,2,384,13.981479,-89.555717,1.0,0,0.0,0.0,1,0,2,2,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1978-11-08,4687,1263,6,70,3430
197811080006,0,61,2,384,13.981479,-89.555717,1.0,0,0.0,0.0,1,0,1,2,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1978-11-08,4688,1263,6,70,1590
197811080007,0,61,2,379,13.491242,-88.173134,1.0,0,0.0,0.0,1,0,2,1,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1978-11-08,4689,1245,2,5,4314
197811080008,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1978-11-08,4690,1256,2,5,478
197811080009,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1978-11-08,4691,1256,2,5,476
197811080011,0,185,8,45,43.267549,-1.975814,1.0,0,0.0,0.0,1,0,0,1,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,0.0,0.0,1,0.0,0.0,0,1,0,1978-11-08,4692,616,2,-1,1964
197811080012,0,603,8,319,54.077313,-6.608787,1.0,0,1.0,0.0,1,0,2,4,31,Irish Republican Army (IRA),0.0,0,1,12.0,1.0,,1,0.0,0.0,0,0,1,1978-11-08,4693,381,9,45,1777
197811090005,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,65,Ulster Volunteer Force (UVF),0.0,0,1,16.0,1.0,,1,0.0,0.0,0,0,1,1978-11-09,4696,172,2,81,5228
197811110001,0,11,3,63,-34.61768,-58.444435,1.0,0,0.0,0.0,1,0,1,14,4,Montoneros (Argentina),0.0,0,3,4.0,1.0,1.0,0,0.0,0.0,0,0,0,1978-11-11,4698,242,13,54,2596
197811120001,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,2,14,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1978-11-12,4699,929,13,75,5337
197811120002,0,185,8,300,42.815372,-1.653616,1.0,0,0.0,0.0,1,0,2,2,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1978-11-12,4700,1054,6,25,5583
197811120003,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,2,2,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1978-11-12,4701,1257,6,25,5583
197811120005,0,185,8,45,43.311307,-1.900896,1.0,0,0.0,0.0,1,0,0,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,1.0,1.0,1,0.0,0.0,0,1,0,1978-11-12,4703,500,12,65,1945
197811120006,0,185,8,45,43.20752,-2.887839,1.0,0,0.0,0.0,1,0,0,19,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,0.0,0.0,1,0.0,0.0,0,1,0,1978-11-12,4704,85,18,28,4767
197811120007,0,185,8,45,43.090476,-2.31322,1.0,0,0.0,0.0,1,0,0,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,1.0,1.0,1,0.0,0.0,0,1,0,1978-11-12,4705,1519,12,65,5489
197811150001,0,185,8,249,40.465595,-3.696263,1.0,0,0.0,0.0,1,0,1,2,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1978-11-15,4707,833,6,35,2605
197811150003,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,0,14,27,People's Liberation Forces (FPL),1.0,0,3,2.0,4.0,,1,0.0,0.0,0,0,0,1978-11-15,4708,1256,13,30,2125
197811150004,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,0,1,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,0.0,0.0,1,0.0,0.0,0,1,0,1978-11-15,4709,1257,2,81,542
197811160003,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,3,65,Irish Republican Army (IRA),0.0,0,1,7.0,1.0,,1,0.0,0.0,0,0,1,1978-11-16,4710,172,12,68,5159
197811170001,0,61,2,91,14.050173,-88.837704,1.0,0,0.0,0.0,1,0,1,2,27,Farabundo Marti National Liberation Front (FMLN),0.0,0,3,5.0,1.0,0.0,0,0.0,0.0,0,0,0,1978-11-17,4711,1230,6,70,2593
197811170002,0,61,2,384,14.331414,-89.442393,1.0,0,0.0,0.0,1,0,2,3,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1978-11-17,4712,896,12,65,1605
197811170003,0,61,2,381,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,93,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1978-11-17,4713,1256,2,50,3060
197811190001,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,,1,0.0,0.0,1,0,0,1978-11-19,4717,677,13,39,5405
197811190002,0,97,10,428,32.08297,34.811886,1.0,0,0.0,0.0,1,0,2,2,43,Palestinians,0.0,0,1,16.0,0.0,2.0,1,0.0,0.0,1,0,0,1978-11-19,4718,668,6,32,5521
197811200001,0,185,8,45,43.222177,-2.885668,1.0,0,0.0,0.0,1,0,0,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,2.0,10.0,0,0.0,0.0,0,1,0,1978-11-20,4720,151,12,65,5663
197811250001,0,61,2,379,13.491242,-88.173134,1.0,0,0.0,0.0,1,0,2,2,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1978-11-25,4725,1245,6,70,1979
197811250002,0,61,2,379,13.491242,-88.173134,1.0,0,0.0,0.0,1,0,2,1,27,People's Liberation Forces (FPL),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1978-11-25,4726,1245,2,40,563
197811260001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,3,65,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1978-11-26,4727,172,12,68,162
197811270002,0,185,8,45,43.220496,-2.733236,1.0,0,0.0,0.0,1,0,1,14,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1978-11-27,4729,48,13,30,1470
197811270005,0,603,8,319,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,0,4,65,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1978-11-27,4730,172,9,45,4127
197811300001,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,20,43,Palestinians,0.0,0,1,16.0,1.0,0.0,1,0.0,0.0,1,0,0,1978-11-30,4731,677,19,-1,-1
197812010001,0,603,8,319,54.347539,-6.656108,1.0,0,0.0,0.0,1,0,2,1,65,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,2.0,1,0.0,0.0,0,0,1,1978-12-01,4733,81,2,82,4578
197812010002,0,603,8,319,54.462837,-7.026944,1.0,0,0.0,0.0,1,0,2,3,65,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,2.0,1,0.0,0.0,0,0,1,1978-12-01,4734,121,12,65,3773
197812050002,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,3.0,0.0,0,0.0,0.0,0,1,0,1978-12-05,4739,1257,12,68,2625
197812090001,0,185,8,149,43.276631,-7.813494,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,5.0,1.0,1.0,0,0.0,0.0,0,1,0,1978-12-09,4744,1287,12,68,4969
197812110003,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,0,0,0,3,31,Irish Republican Army (IRA),0.0,0,3,3.0,0.0,1.0,0,0.0,0.0,0,0,1,1978-12-11,4752,172,12,71,5698
197812110004,0,603,8,319,54.515694,-6.055724,1.0,0,0.0,0.0,0,0,1,2,31,Irish Republican Army (IRA),0.0,0,1,9.0,0.0,3.0,0,0.0,0.0,0,0,1,1978-12-11,4753,791,6,26,3834
197812110008,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,0,3,65,Irish Republican Army (IRA),0.0,0,3,5.0,1.0,,0,0.0,0.0,0,0,1,1978-12-11,4755,172,12,68,2544
197812120001,0,603,8,319,54.515694,-6.055724,1.0,0,0.0,0.0,0,0,2,3,31,Irish Republican Army (IRA),0.0,0,1,9.0,0.0,1.0,0,0.0,0.0,0,0,1,1978-12-12,4756,791,12,68,5959
197812120002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,0,0,1,2,65,Irish Republican Army (IRA),0.0,0,1,9.0,0.0,1.0,0,0.0,0.0,0,0,1,1978-12-12,4757,172,6,26,3836
197812130002,0,185,8,45,42.84964,-2.692359,1.0,0,0.0,0.0,1,0,1,1,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1978-12-13,4760,1466,2,-1,4304
197812130003,0,185,8,45,43.32412,-1.929857,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1978-12-13,4761,1065,12,68,2695
197812150001,0,98,8,346,45.072731,7.679541,1.0,0,0.0,0.0,1,0,0,3,44,Red Brigades,0.0,0,3,2.0,2.0,0.0,0,0.0,0.0,0,0,0,1978-12-15,4764,1408,12,71,3864
197812170003,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,1,4,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,1.0,0.0,0,0.0,0.0,0,1,0,1978-12-17,4770,1257,9,45,1312
197812170004,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,19,43,Palestinians,0.0,0,1,16.0,0.0,21.0,1,0.0,0.0,1,0,0,1978-12-17,4771,677,18,7,5340
197812170005,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,19,43,Palestinians,0.0,0,1,16.0,0.0,22.0,1,0.0,0.0,1,0,0,1978-12-17,4772,677,18,7,5340
197812170007,0,603,8,133,51.504387,-0.140041,1.0,0,0.0,0.0,1,0,2,1,31,Irish Republican Army (IRA),0.0,0,1,15.0,0.0,4.0,1,0.0,0.0,1,0,1,1978-12-17,4773,804,2,18,3414
197812170008,0,603,8,133,52.405838,-1.512661,1.0,0,0.0,0.0,1,0,2,14,31,Irish Republican Army (IRA),0.0,0,1,16.0,,,1,0.0,0.0,1,0,1,1978-12-17,4774,374,13,39,4431
197812170009,0,603,8,133,51.455313,-2.591902,1.0,0,0.0,0.0,1,0,2,14,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,11.0,1,0.0,0.0,1,0,1,1978-12-17,4775,237,13,39,4431
197812170010,0,603,8,133,53.480713,-2.234377,1.0,0,0.0,0.0,1,0,2,14,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,1,1978-12-17,4776,849,13,39,4431
197812170011,0,603,8,133,53.410777,-2.977838,1.0,0,0.0,0.0,1,0,2,14,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,2.0,1,0.0,0.0,1,0,1,1978-12-17,4777,795,13,39,4431
197812170012,0,603,8,133,50.904962,-1.403232,1.0,0,0.0,0.0,1,0,2,14,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,1,1978-12-17,4778,1325,13,39,4431
197812170013,0,603,8,133,51.504387,-0.140041,1.0,0,0.0,0.0,1,0,2,1,31,Irish Republican Army (IRA),0.0,0,1,15.0,0.0,0.0,1,0.0,0.0,1,0,1,1978-12-17,4779,804,2,29,5254
197812190010,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,3,65,Irish Republican Army (IRA),0.0,0,1,15.0,0.0,9.0,1,0.0,0.0,0,0,1,1978-12-19,4784,172,12,67,5063
197812190011,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,3,42,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,6.0,1,0.0,0.0,0,1,1,1978-12-19,4785,172,12,65,3773
197812190013,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,0,3,31,Irish Republican Army (IRA),0.0,0,3,2.0,1.0,1.0,1,0.0,0.0,0,0,1,1978-12-19,4786,172,12,67,5679
197812200007,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,31,Irish Republican Army (IRA),0.0,0,3,2.0,0.0,0.0,1,0.0,0.0,0,0,1,1978-12-20,4791,172,2,29,5509
197812200008,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,31,Irish Republican Army (IRA),0.0,0,3,2.0,0.0,0.0,1,0.0,0.0,0,0,1,1978-12-20,4792,172,2,29,5509
197812200009,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,31,Irish Republican Army (IRA),0.0,0,3,2.0,,4.0,1,0.0,0.0,0,0,1,1978-12-20,4793,172,2,29,5509
197812200010,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,31,Irish Republican Army (IRA),0.0,0,1,16.0,,3.0,1,0.0,0.0,0,0,1,1978-12-20,4794,172,2,29,2112
197812200011,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,31,Irish Republican Army (IRA),0.0,0,1,16.0,,2.0,1,0.0,0.0,0,0,1,1978-12-20,4795,172,2,29,5509
197812200012,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,1,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,1,1978-12-20,4796,172,2,29,5509
197812200013,0,603,8,319,54.077313,-6.608787,1.0,0,1.0,0.0,1,0,0,4,31,Irish Republican Army (IRA),0.0,0,3,2.0,3.0,,1,0.0,0.0,0,0,1,1978-12-20,4797,381,9,48,3798
197812210002,0,185,8,249,40.465595,-3.696263,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1978-12-21,4799,833,12,68,5687
197812210005,0,98,8,233,41.890961,12.490069,1.0,0,0.0,0.0,1,0,0,3,44,Red Brigades,0.0,0,3,3.0,,2.0,1,0.0,0.0,0,0,0,1978-12-21,4800,1188,12,67,3777
197812220006,0,98,8,440,43.768732,11.256901,1.0,0,0.0,0.0,1,0,0,3,44,Red Brigades,0.0,0,3,5.0,,,1,0.0,0.0,0,0,0,1978-12-22,4804,519,12,65,3773
197812310001,0,97,10,86,32.325073,34.854663,1.0,0,1.0,0.0,1,0,2,4,43,Palestinians,0.0,0,1,16.0,0.0,6.0,1,0.0,0.0,1,0,0,1978-12-31,4816,973,9,47,5565
197901010002,0,69,8,107,41.930607,8.742907,1.0,0,0.0,0.0,1,0,0,3,29,Corsican National Liberation Front (FLNC),0.0,0,3,2.0,0.0,0.0,1,0.0,0.0,1,0,0,1979-01-01,4817,24,12,65,3825
197901020001,0,97,10,418,31.248484,34.787853,1.0,0,-9.0,0.0,0,0,2,1,43,Palestinians,0.0,0,1,16.0,0.0,0.0,0,0.0,0.0,1,0,0,1979-01-02,4818,164,2,18,2741
197901020002,0,155,10,151,31.502407,34.459743,1.0,0,1.0,0.0,1,0,2,4,43,Palestinians,0.0,0,1,16.0,,,1,0.0,0.0,0,0,0,1979-01-02,4819,553,9,47,3156
197901020003,0,185,8,300,42.815372,-1.653616,1.0,0,0.0,0.0,1,0,2,3,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,1.0,0.0,1,0.0,0.0,0,1,0,1979-01-02,4820,1054,12,68,2103
197901030010,0,185,8,45,43.163605,-2.779337,1.0,0,0.0,0.0,1,0,1,14,81,Basque Fatherland and Freedom (ETA),1.0,0,3,2.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-01-03,4823,645,13,37,2844
197901030011,0,185,8,249,40.465595,-3.696263,1.0,0,0.0,0.0,1,0,1,2,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-01-03,4824,833,6,26,2957
197901050002,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,14,31,Irish Republican Army (IRA),0.0,0,1,16.0,2.0,0.0,1,0.0,0.0,0,0,1,1979-01-05,4830,172,13,98,784
197901050005,0,97,10,418,31.248484,34.787853,1.0,0,0.0,0.0,1,0,2,1,43,Palestinians,0.0,0,1,16.0,1.0,0.0,1,0.0,0.0,1,0,0,1979-01-05,4832,164,2,24,3643
197901060007,0,185,8,45,43.047076,-2.204605,1.0,0,0.0,0.0,1,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,2.0,0.0,0,0.0,0.0,0,1,0,1979-01-06,4834,162,12,68,309
197901060008,0,185,8,45,43.143332,-2.962985,1.0,0,0.0,0.0,0,0,1,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,0.0,1.0,0,0.0,0.0,0,1,0,1979-01-06,4835,800,12,68,973
197901070001,0,69,8,107,41.930607,8.742907,1.0,0,0.0,0.0,1,0,2,1,29,Corsican National Liberation Front (FLNC),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1979-01-07,4836,24,2,31,4656
197901080001,0,97,10,428,32.08297,34.811886,1.0,0,0.0,0.0,1,0,2,2,43,Palestinians,0.0,0,1,16.0,0.0,2.0,1,0.0,0.0,1,0,0,1979-01-08,4841,625,6,32,2259
197901090007,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,0,3,31,Irish Republican Army (IRA),0.0,0,3,4.0,0.0,1.0,1,0.0,0.0,0,0,1,1979-01-09,4846,172,12,67,5679
197901130003,0,69,8,355,43.388051,-1.663055,1.0,0,1.0,0.0,0,0,1,17,81,Basque Fatherland and Freedom (ETA),1.0,0,3,2.0,0.0,1.0,0,0.0,0.0,0,1,1,1979-01-13,4855,1206,16,92,2618
197901130008,0,185,8,45,43.178205,-2.31164,1.0,0,0.0,0.0,1,0,2,3,81,Basque Fatherland and Freedom (ETA),0.0,0,1,16.0,2.0,1.0,1,0.0,0.0,0,1,0,1979-01-13,4860,104,12,67,5394
197901150012,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,2,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,0.0,0.0,1,0.0,0.0,0,1,0,1979-01-15,4868,206,12,65,1012
197901160001,0,97,10,199,31.771599,35.2034,1.0,0,-9.0,0.0,0,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,0.0,0,0.0,0.0,1,0,0,1979-01-16,4869,677,13,98,784
197901160002,0,97,10,166,32.793921,34.990615,1.0,0,0.0,0.0,1,0,2,15,43,Palestinians,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1979-01-16,4870,601,14,64,4628
197901160005,0,185,8,45,43.320664,-3.020252,1.0,0,0.0,0.0,1,0,0,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,0.0,0.0,1,0.0,0.0,0,1,0,1979-01-16,4872,1119,12,65,1007
197901180001,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,21.0,1,0.0,0.0,1,0,0,1979-01-18,4874,677,13,39,2918
197901180008,0,603,8,133,51.504387,-0.140041,1.0,0,0.0,0.0,1,0,2,1,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,1,1979-01-18,4876,804,2,24,4483
197901180009,0,603,8,133,51.523072,0.592514,1.0,0,0.0,0.0,1,0,2,21,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,1,1979-01-18,4877,270,20,57,3496
197901190004,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,1,14,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1979-01-19,4883,1255,13,54,1859
197901190007,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,2,19,31,Irish Republican Army (IRA),0.0,0,1,16.0,0.0,0.0,1,1.0,0.0,0,0,1,1979-01-19,4885,172,18,8,573
197901200001,0,97,10,199,31.771599,35.2034,1.0,0,0.0,0.0,0,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1979-01-20,4886,677,13,39,2918
197901200004,0,185,8,45,43.291618,-1.977903,1.0,0,0.0,0.0,0,0,1,2,81,Basque Fatherland and Freedom (ETA),0.0,0,1,15.0,0.0,0.0,0,0.0,0.0,0,1,0,1979-01-20,4888,1257,6,35,2708
197901200008,0,185,8,300,42.06388,-1.605718,1.0,0,0.0,0.0,1,0,0,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,2.0,0.0,1.0,1,0.0,0.0,0,1,0,1979-01-20,4891,1403,12,65,5395
197901220006,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,0,3,31,Irish Republican Army (IRA),0.0,0,3,2.0,0.0,1.0,1,1.0,0.0,0,0,1,1979-01-22,4894,172,12,67,5666
197901230001,0,603,8,319,54.607712,-5.95621,1.0,0,0.0,0.0,0,0,1,3,65,Irish Republican Army (IRA),0.0,0,3,3.0,0.0,,0,0.0,0.0,0,0,1,1979-01-23,4896,172,12,68,3800
197901240004,0,98,8,236,44.407062,8.933989,1.0,0,0.0,0.0,1,0,1,2,44,Red Brigades,0.0,0,3,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1979-01-24,4900,558,6,70,1954
197901240006,0,603,8,319,54.842824,-6.667731,1.0,0,0.0,0.0,1,0,0,3,31,Irish Republican Army (IRA),0.0,0,3,4.0,0.0,3.0,1,0.0,0.0,0,0,1,1979-01-24,4901,834,12,67,5679
197901240007,0,185,8,45,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,0,3,81,Basque Fatherland and Freedom (ETA),0.0,0,3,3.0,0.0,1.0,1,0.0,0.0,0,1,0,1979-01-24,4902,206,12,68,5799
197901260002,0,155,10,466,31.764162,35.2577,1.0,0,0.0,0.0,1,0,2,14,43,Palestinians,0.0,0,1,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1979-01-26,4908,3,13,99,5104
