iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,gname,individual,weaptype1,nkill,property,ishostkid,attack_date
2011,9,29,1,182,11,9,10,2.052013,45.27065,1.0,1,0.0,1,0,7,1,137,182.0,2,0,11,0.0,1,1.0,2011-09-29
2011,9,29,0,147,11,62,108,9.18531,7.178771,1.0,0,0.0,1,0,2,14,138,147.0,0,0,5,2.0,0,0.0,2011-09-29
2011,10,1,1,104,11,63,109,-2.269632,40.900411,1.0,0,0.0,1,0,6,14,139,69.0,2,0,5,1.0,-9,1.0,2011-10-01
2011,10,1,0,4,6,48,110,37.472249,69.623402,1.0,0,0.0,0,0,1,2,140,4.0,3,0,5,1.0,-9,0.0,2011-10-01
2011,10,1,0,4,6,37,47,32.480918,62.028239,1.0,0,0.0,1,0,6,3,141,4.0,3,0,9,1.0,0,1.0,2011-10-01
2011,10,2,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,14,142,147.0,0,0,5,1.0,0,0.0,2011-10-02
2011,10,2,0,182,11,9,10,2.059819,45.326115,1.0,0,0.0,1,0,3,14,6,182.0,2,0,6,2.0,1,0.0,2011-10-02
2011,10,3,1,160,5,40,111,9.5725,125.73306,1.0,0,1.0,1,0,2,1,143,160.0,1,0,8,3.0,-9,1.0,2011-10-03
2011,10,3,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,14,144,147.0,0,0,5,2.0,0,0.0,2011-10-03
2011,10,4,0,4,6,43,112,34.417122,70.449593,1.0,0,0.0,1,0,3,14,145,4.0,3,0,6,5.0,1,0.0,2011-10-04
2011,10,4,0,182,11,9,10,2.059819,45.326115,1.0,0,0.0,1,1,3,2,146,182.0,2,0,6,101.0,1,0.0,2011-10-04
2011,10,7,0,4,6,11,70,32.264539,68.524715,4.0,0,1.0,1,1,3,4,147,422.0,3,0,6,1.0,1,0.0,2011-10-07
2011,10,7,0,182,11,64,113,11.274796,49.179657,1.0,0,0.0,1,0,1,3,148,182.0,2,0,5,1.0,0,0.0,2011-10-07
2011,10,12,0,147,11,0,63,11.151905,12.758704,1.0,0,0.0,1,0,2,1,22,147.0,0,0,5,1.0,-9,0.0,2011-10-12
2011,10,13,1,104,11,31,114,0.0537,40.307877,1.0,0,0.0,1,0,6,12,149,185.0,2,0,5,0.0,-9,1.0,2011-10-13
2011,10,13,0,147,11,0,0,11.840929,13.141459,1.0,0,0.0,1,0,2,3,150,147.0,0,0,5,1.0,0,0.0,2011-10-13
