iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,gname,individual,weaptype1,nkill,property,ishostkid
1972,2,2,0,603,8,0,18,54.577389,-6.677339,1.0,0,0.0,1,0,3,14,83,233.0,0,0,6,1.0,1,0.0
1972,2,10,0,603,8,0,19,54.131402,-6.586387,1.0,0,0.0,1,0,3,4,84,216.0,0,0,6,2.0,1,0.0
1972,2,13,0,603,8,0,20,54.184008,-7.360209,1.0,0,0.0,1,0,1,4,85,216.0,0,0,5,1.0,0,0.0
1972,2,16,0,603,8,0,0,55.011562,-7.312045,1.0,0,0.0,1,0,6,4,86,233.0,0,0,5,1.0,0,1.0
1972,2,16,0,603,8,0,21,54.479875,-6.228448,1.0,0,0.0,1,0,1,4,87,216.0,0,0,5,1.0,0,0.0
1972,2,17,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,88,216.0,0,0,5,1.0,0,0.0
1972,2,21,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,0,0,3,17,89,233.0,0,0,6,4.0,1,0.0
1972,2,22,0,603,8,2,22,51.248429,-0.755979,1.0,0,0.0,1,0,3,4,90,216.0,0,0,6,7.0,1,0.0
1972,2,29,0,603,8,0,10,54.463367,-6.328597,1.0,0,0.0,1,0,1,4,91,233.0,0,0,5,1.0,0,0.0
1972,2,29,0,603,8,0,11,54.183052,-6.341388,1.0,0,0.0,1,0,1,3,92,233.0,0,0,5,1.0,0,0.0
1972,3,1,0,603,8,0,23,54.365171,-8.036373,1.0,0,0.0,1,0,1,4,93,233.0,0,0,5,1.0,0,0.0
1972,3,3,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,94,216.0,0,0,5,1.0,0,0.0
1972,3,4,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,0,0,3,1,11,233.0,0,0,6,1.0,1,0.0
1972,3,4,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,3,1,95,233.0,0,0,6,2.0,1,0.0
1972,3,8,0,603,8,0,24,54.293235,-6.842351,1.0,0,0.0,1,0,1,4,96,233.0,0,0,5,1.0,0,0.0
1972,3,13,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,97,233.0,1,0,5,1.0,0,0.0
1972,3,15,0,603,8,0,25,54.536706,-6.70361,1.0,0,0.0,1,0,1,3,98,233.0,0,0,5,1.0,0,0.0
1972,3,15,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,3,4,99,216.0,0,0,6,2.0,1,0.0
1972,3,20,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,3,14,100,233.0,0,0,6,7.0,1,0.0
1972,3,20,0,603,8,0,0,55.011562,-7.312045,1.0,0,0.0,1,0,1,4,101,216.0,0,0,5,1.0,0,0.0
1972,3,23,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,1,0,2,4,88,216.0,0,0,8,1.0,1,0.0
1972,3,25,0,603,8,0,1,54.607712,-5.95621,1.0,0,0.0,0,0,2,17,102,233.0,0,0,5,1.0,0,0.0
